review_id,published_at,author,date,rating,text,pros,cons
019595ae-1dbe-7566-8b41-a89bb5831784,1741972972,Иван П.,14 марта 2025,4,"Рассчитывал на большую громкость. Жена по утрам песни с ней поёт,значит зачёт!",,
01959594-cfb0-7c6d-ba7f-d1f7bbce8410,1741971315,Ольга Г.,14 марта 2025,5,"станция пришла запечатанная, все супер",,
01959508-333f-7ece-8e02-fa43c9c11872,1741962119,Ольга Н.,14 марта 2025,5,"Отличная колонка! И поговорить и музыку послушать, и разбудит утром, и убаюкает вечером. Упаковка – топчик",,
019594d1-ede6-7572-8c01-ade335a4230c,1741958558,Денис Д.,14 марта 2025,5,"Годная вещь, при цене в 12 869.",,
01959456-9220-7357-aebc-4be00c5c8255,1741950457,Пользователь предпочёл скрыть свои данные,14 марта 2025,4,"Колонка хорошая, но нет табло с часами",,
01959443-02e0-75f6-9b30-0079dbece81c,1741949176,Корюкина Дина,14 марта 2025,5,"Колонка супер, звук",,
0195941a-d52b-7aca-a68f-1a9700ea9b41,1741946543,Вадим Ф.,14 марта 2025,5,"очень дружелюбный интерфейс, подключение лёгкое и понятное. дети сразу нашли общий язык)))",,
01959412-3b19-7788-a8a4-b11f42bfb79a,1741945984,Галина Ч.,14 марта 2025,1,колонка рабочая адаптер не работает не заряжает,,
0195938d-a158-7920-b72c-0f70919b9989,1741937289,Василий С.,14 марта 2025,5,"Работает, целая",,
019592eb-989a-71ac-b48b-17173fbab8bc,1741926670,Александр П.,14 марта 2025,5,"Сделал Супруге подарок,🎁она очень довольна 👍 показала мне через ватсап, даже так 😊 очень приятное и громкое звучание, молодцы 👏 все кто делает 🙏 для людей всякую всячину, спасибо!",,
01959145-97f6-774e-8630-e22d140af728,1741899013,Davronbek E.,13 марта 2025,5,Огонь,,
01959140-561e-7e27-81a5-30061a5239d6,1741898669,Нина Т.,13 марта 2025,5,"пришла рабочая, настраивается просто, звук хороший",,
01959115-7434-762d-aed6-ca82c6e6b2c5,1741896070,Хуршед А.,изменен 13 марта 2025,5,"Брал жене в подарок , пришло быстро, упаковано хорошо. Жена в восторге",,
01959101-24ec-7789-aa8c-4d7cbfcded53,1741894528,Данил П.,13 марта 2025,5,Все круто только Алиса какая то тупая а не умная не вижу в ней способностей Gpt,,
0195908e-141f-71d5-a2cc-8b2584875ad3,1741887125,Наталья Л.,13 марта 2025,5,"Товар пришёл целый, упаковка в порядке, звук тоже классный! Нужно учиться управлять ей. 
Единственный большой минус - заказ был для дня рождения, а доставку перенесли на два дня позже. Вопрос не к колонке",,
0195905a-0cd4-7d69-a2b3-b9d107c82e83,1742204810,Андрей С.,изменен 17 марта 2025,5,"все отлично, хорошо упакован, никаких проблем",,
01959051-0926-799d-a329-d2252185c2a4,1741882988,Галина Б.,13 марта 2025,5,отлично!,,
01959035-32af-76db-8486-29f4418b8241,1741881241,Наталья К.,13 марта 2025,5,Всё супер 🙌,,
01958fab-8b32-72d5-be4e-b8573fcfec6b,1741872140,Волгина Инна,13 марта 2025,5,всё хорошо! это вторая колонка и мне очень нравится Алиса🙂😀😃,,
01958f77-2eca-74e7-b45c-11bca484cf62,1741868708,Ольга,13 марта 2025,5,Колонка 🔥 Спасибо 🤝👍🤗,,
01958f36-7298-7352-8d11-8a439f31f940,1741864466,Дарья П.,13 марта 2025,5,"Товар упакован средне, только в пакет озона. Сам товар пришел целый, всё работает, быстро подключилась. Пока всем довольна, нареканий нет.",,
01958e9b-1d27-7af6-8a5c-e132a60cd418,1741854315,Нина Н.,13 марта 2025,5,"Коробка помята, неприятно, так как на подарок, надеюсь сама колонка будет хорошо работать. Внутри все целое, зарядка есть, сама колонка целая.",,
01958e98-88e0-7e48-931b-bf7f166c45cf,1741854118,Валерия Г.,13 марта 2025,5,Огонь станция,,
01958e89-f637-71aa-b6c1-6924939939bb,1741853162,Сергей К.,13 марта 2025,5,Качество звука отличное и внешний вид хорошо вписывается в интерьер !,,
01958e61-40ff-7910-8e02-403507562f2c,1741850496,Елена Д.,13 марта 2025,5,Отлично!!!,,
01958e16-f7ed-7d29-9aaa-43074066b116,1741845625,Михаил М.,13 марта 2025,5,"покупали ребенку на день рождения, счастья нет предела.",,
01958c60-11a8-7680-a990-a786c8224210,1741816862,Екатерина Ф.,13 марта 2025,5,"Пришло все хорошо упаковано, отличная колонка, все работает",,
01958c02-70d3-76da-83d6-11e898f4fc1f,1741810736,Екатерина Е.,12 марта 2025,5,"Очень приятная,звук очень приличный.Спасибо.",,
01958bbd-1753-77b2-8ad0-8d49e0ae5372,1741806183,Александр Л.,12 марта 2025,5,"Хорошая колоночка, играет приятно, удивительно маленькая",,
01958bb4-cd73-7b58-a527-3d4cbd7f7da4,1741805684,Олег П.,12 марта 2025,1,звук очень тихий. возврат сделали быстро.,,
01958b4e-436f-7c11-a7ec-5d62523d4615,1741798922,Яна Н.,12 марта 2025,5,качественная,,
01958b09-180b-72ff-8eba-a56d8461565d,1741794403,Ирина М.,12 марта 2025,5,"Колонка супер, настроилась быстро. Звук качественный, выглядит очень стильно",,
01958b05-6162-71d5-8ca3-45b85ef78f6d,1741794142,Денис Л.,12 марта 2025,5,отличный товар рекомендую,,
01958ab9-be38-706f-83b4-152fabf9ba88,1741789244,Пользователь предпочёл скрыть свои данные,12 марта 2025,5,Это бомба...скачиваете приложение Алиса дом и оно все само настраивает!подписка яндекс 2 мес бесплатно....цвет кофейный песочный ..ооочень довольны и цветом и звуком!!!цвет антипыль.....,,
01958a9d-6a31-7ad0-80b0-ba5a1bf040b6,1741787332,Юрий К.,12 марта 2025,5,отлично,,
019589bd-0170-718d-91ac-f33100bae955,1741772621,Вадим Г.,12 марта 2025,5,Отличного качества!Всем рекомендую!,,
0195898c-446e-76e0-93c9-959735e36fd3,1741769427,Светлана А.,12 марта 2025,5,"Супер колонка, настроили быстро, в подарок подписка на 2 месяца, громкость норм, брали по акции, спасибо за качественную колонку!",,
01958952-ab5d-747c-a6fd-1493f808d6a2,1741765653,Алина Б.,12 марта 2025,5,Все отлично.,,
019588f8-eb91-79a1-b1f4-79b029398bec,1741759773,Дарья П.,12 марта 2025,5,"каждый день пользуемся, работает отлично 👍🏻",,
019588d6-98bb-70fa-a1ca-3e910159c24b,1741757520,Игорь Б.,12 марта 2025,5,классная колонка,,
019588cb-1154-710f-a7f7-ab64baf41aa7,1741756765,Светлана С.,12 марта 2025,5,"Хорошая колонка дети довольны, уроки делают вместе",,
019588c4-12d1-745a-a153-af53116aff2b,1741756307,Светлана Б.,12 марта 2025,5,пришла в отличном состоянии . настроили быстро,,
019588b8-be0c-7139-8011-7488775925ff,1741755564,Кондратюк В.,12 марта 2025,5,"Станция просто чудо. Работает на ура. Кажется, что в ней спрятан высоко интеллектуальный человек.",,
019588b7-c3a9-73c4-a2cb-09d1c5c1f20e,1741755501,Влада М.,12 марта 2025,3,не оправдывает себя.С телефона больше пользы,,
019588a4-5989-7ae2-8246-59f80b3bae8a,1741754228,Виктория Ф.,12 марта 2025,2,"За такие деньги, она даже не выполняет функцию будильника, постоянно забывает голос, перестает его распознавать
Я разочарована",,
0195885b-371a-7d30-acfe-c85517ff2617,1741749436,Елена С.,12 марта 2025,5,"Колонка крутая, пришла раньше срока! Звук чистый! Настраивается легко! Определённо стоит своих денег! Упаковка целая!",,
019586c5-1086-778d-81fe-fc5885b1b5ce,1741722817,Максим Ш.,11 марта 2025,5,Всё супер. Упакована отлично,,
0195868f-9254-7b9c-8a62-18c5f0e336ef,1741719312,Диана П.,11 марта 2025,5,"100 из 10. Оправдал все ожидания, спасибо за качество!",,
01958668-f290-7ad6-8266-c2e64576cd59,1741716784,Илья Х.,11 марта 2025,5,"Пушка, гонка, дети очень довольны 👶👶🍼",,
0195860a-791a-7889-8603-287ca84f112b,1741711368,Наталья Мещерякова.,11 марта 2025,5,Колонка супер,,
019585f9-d9d5-7066-bd34-dcef226e60aa,1741709501,Анаколий Р.,11 марта 2025,5,отличная игрушка для взрослых,,
019585f0-fae9-7297-a593-ce07422b9810,1741708941,Виктория С.,11 марта 2025,5,"очень классная👍😍Детям нравится 👍Пришла целая,упакована хорошо)",,
0195859e-148c-73f0-b0d0-e016c95c2715,1741703530,Пользователь предпочёл скрыть свои данные,11 марта 2025,5,"Быстрая и своевременная доставка.Все работает,спасибо 🤗",,
01958586-d230-7d58-9b4f-59475ef8402f,1741701961,Тамерлан Х.,11 марта 2025,5,Отличное приобретение,,
01958582-964f-7e2e-a54a-127b47bb20e9,1741701686,Пользователь предпочёл скрыть свои данные,11 марта 2025,5,"Новая, не распечатанная. Без проблем. Всё работает. 
Я ОЧЕНЬ РАД !",,
01958574-6bb9-784e-a605-03bcfa6f764f,1741700755,Константин М.,11 марта 2025,5,супер спасибо классная колонка,,
01958525-4cf4-7311-abb3-e71897bd0dcc,1741695570,Елена М.,11 марта 2025,5,"Еще не пользовались, но на вид очень качественная колонка, упаковка хорошая",,
019584b0-c42a-72d6-9933-3a9a91c710da,1741687932,Ольга К.,11 марта 2025,5,"классная колонка, звучание великолепное",,
01958474-cc2b-72c0-a75a-c747d8480eed,1741684006,Пользователь предпочёл скрыть свои данные,11 марта 2025,5,"Упакован хорошо, в пленке и коробке. Рабочий не бракованный",,
0195842c-eae3-7de9-b6f9-9a65c6915db6,1742198428,Максим С.,изменен 17 марта 2025,5,"все супер, доставка во время. качество на высоте. Звук бомба. Распаковка отдельный вид искусства)))",,
019582a0-9bf7-7ac9-9948-4bf869d6a472,1741653319,Инна Х.,11 марта 2025,5,"сначала не могла настроить, звук хороший, утром разбила",,
019581a3-4a23-7dc1-88b9-ae48e1a87331,1741636774,Елизавета С.,10 марта 2025,5,"Что тут говорить, Алиса не дает скучать дома, много всяких навыков игровых, пришла в идеальной упаковке, сразу подключилась без проблем",,
0195817d-eb7b-7e44-a5c9-9f44e4e2a354,1741634271,Евгения,10 марта 2025,5,"Доставка быстрая, коробка целая, не вскрытая. Станция классная. Чуткая, быстрая. После настройки и активации Яндекс плюс колонка почему-то не воспроизводила треки музыки и сказки. Техподдержка дежурно отписалась, что это плохой интернет. На самом деле надо было просто в настройках роутера зарегистрировать Яндекс станцию в домашней сети. После этого...",,
0195817c-b649-7d8f-adfa-76c3ac377099,1741634333,Артём К.,10 марта 2025,4,"работает нормально, только коробка замята",,
01958155-ddd4-7e62-b23a-d5cc64ba3f71,1741631644,Дмитрий С.,10 марта 2025,5,"Суперская,была долгое время Лайт 1, взяли по мощнее,довольны",,
0195814e-fa92-79f4-bfc1-3188c90ff0bc,1741631193,Владимир М.,10 марта 2025,5,"подарком сестра довольна, цвет хороший, упаковка норм, доставка в срок",,
01958117-eaeb-7338-9aa2-1b2f84bf8f8a,1741627585,Алексей Р.,10 марта 2025,5,Все супер! Особенно цена,,
019580ea-e353-7f3b-b0f3-bdb3e1dea3e7,1741624633,Павел О.,10 марта 2025,5,колонка супер,,
019580c8-7e80-70e7-b290-821537d35e7c,1741622380,Константин Р.,10 марта 2025,5,отличная колонка!! оригинал!,,
019580b1-e2bf-7c9a-b9fd-23ad0b2b6a5c,1741620898,Роман К.,10 марта 2025,5,Супер,,
01958079-1da4-761a-9478-32fe00e527dd,1741617182,Светлана Ж.,10 марта 2025,5,и мне и детям очень понравилась. притензий нет никаких.,,
0195801e-1715-7704-aa94-097ed6a587a4,1741611254,ВАЛЕРИЙ П.,10 марта 2025,3,не подключить к ТВ.,,
01957fb8-2002-7a2b-9364-5b31ade17e73,1741604539,Валерий М.,10 марта 2025,5,"Пришла быстро, даже раньше срока, настроили быстро, пока работает, дальше время покажет.",,
01957d0f-2881-7b42-9a1f-b534c55f9adf,1741559987,Ангелина З.,10 марта 2025,5,"Сначала не могла настроить,но меня предупреждали что она бывает трудно настраивается.Но пока вот пользуюсь и работает нормально,дальше посмотрим.Упаковывают не так как хотелось бы,но колонка приехала без дефектов,уже хорошо.Успела купить по скидке хорошей.По громкости отличная,команды выполняет.",,
01957cf8-8b25-7e96-b6c8-28491ffda41e,1741586504,Elmira S.,10 марта 2025,5,Отлично ! Спасибо,,
01957c4e-225c-7a9f-a8b2-9b1b729b8e93,1741547251,Василий,9 марта 2025,5,"Всё отлично, упаковка в идеале, покупал в подарок, выпуск 11.24",,
01957c4b-cc85-7483-9f69-39a5089bb32d,1743002130,Paranoia,изменен 26 марта 2025,3,"миди звучит плотней и часы есть, короче эта колонка мне не очень зашла, но лучше чем лайт который жил на кухне...
в итоге решил после нескольких дней оформить возврат (заказали ещё одну миди).",,
01957c17-6298-7d3e-a899-794e28654e42,1742488147,Сергей К.,изменен 20 марта 2025,5,"Пришла быстро. Упаковка запаяна. С голоса не настраивается требует установки приложения на котором не все просто. Aqara пока не подключилась, до телевизора очередь не дошла. надо как-то все упростить.
появилось время, через приложение в телефоне подключился шлюз mi home и aqara, а с ними все устройства и пылесос и телевизор. Отдельно подключил стиралку...",,
01957bf0-6c31-752f-8052-15d33f664c8d,1741564358,Екатерина Р.,10 марта 2025,5,Классная 😍😍😍,,
01957bd6-215a-767e-b6a0-416d33811a08,1741559871,Татьяна И.,10 марта 2025,5,Работает звук хороший за 12 к брала,,
01957b8f-0da1-7bf1-883d-2718030e11fc,1741534731,Пользователь предпочёл скрыть свои данные,9 марта 2025,5,Все супер,,
01957b7d-7792-70aa-85d6-373d5fc38cb7,1741543874,Марина К.,изменен 9 марта 2025,5,"Классная колонка, подключила быстро, упаковка круче чем у айфона, работает исправно",,
01957b5d-8233-71b5-952d-ca007fd98aff,1741540984,Ивановский Ivan,9 марта 2025,5,"Шикарная штука, отличный звук!",,
01957b13-75d5-70b2-b7af-25f50ab58f5b,1741526628,Виктор К.,9 марта 2025,5,все замечательно.,,
01957ace-ab06-772f-a63b-6a31d86a00da,1741522120,Алла К.,9 марта 2025,5,"Отличная колонка, все работает, упаковано хорошо.",,
01957ab5-c155-7702-811d-3307b71f7940,1741520487,Алмазбек С.,9 марта 2025,5,хорошая вещь,,
01957a78-6042-7b69-ae5a-af7a4bf64e1f,1741516465,Александр С.,9 марта 2025,5,"Очень доволен, хороший звук за свою цену, знает много команд, планирую докупать выключатели и кнопки, музыку знает почти любую, звук хотелось бы немного погромче, но сойдёт, бассы умеренные, не дребезжит, на вид красивая и тяжёлая",,
019579dc-f910-7337-a434-e7c47b5a34f1,1741506281,Елена З.,9 марта 2025,5,отлично,,
01957998-469c-781b-87dd-a8aab866e82b,1742159326,Ильин И.,изменен 17 марта 2025,5,👍🏻,,
0195796f-7b94-751d-a255-6d5e7f1ab68c,1741499255,Наталья Г.,9 марта 2025,5,"Колоночка шикарная, подключили быстро. Я очень довольна покупкой))), рекомендую, Спасибо.",,
019578f9-5ab4-7eca-a350-cebf4014d0be,1741491363,Яна И.,9 марта 2025,1,"Колонка пришла в хорошем состоянии, новая, все было аккуратно упаковано. Сама колонка рабочая (во всяком случае пока что), не тупит, музыку играет, непосредственно к колонке вопросов нет. 
Но с адаптером для подключения мне не повезло, прямо как кому-то тоже тут в отзывах. Блок питания постоянно пищит, урчит, стрекочет, в общем издает посторонние звуки...",,
019578ec-4fa1-76f3-aee6-e4410b6abb33,1741490509,Ирина М.,9 марта 2025,5,"Колонка класс! звук отличный! включает всё дома, что можно включать).",,
0195773e-c8c2-7156-be80-4636bfdfdc37,1741462360,Лариса М.,8 марта 2025,4,"Моя первая колонка. Товаром довольна, доставкой тоже, курьер привезет в положенное время. Появилась идея купить мини станцию и поставить в спальню, так как квартира трёхкомнатная, а эту поставила на кухне.",,
019576a2-c456-7e51-9366-9925cac63df8,1741452225,Сергей Д.,8 марта 2025,5,"Работает,дети в восторге.Уголок у упаковки мятый но содержимое целое.Поглядим как дальше будет.",,
01957673-6464-7dd8-9c21-e64348e8b7c6,1741449031,Пользователь предпочёл скрыть свои данные,8 марта 2025,5,упаковка норм,,
019575ff-65a3-7ab9-beb1-3e929498d289,1741441428,Саммаэльс А.,8 марта 2025,4,Хорошая колонка. Подключение сразу через аккаунт Яндекс даже приложение не скачивал Алиса дом . Единственное что бы чат подключить GPT Chat сторонний нужно дополнительно через пк устанавливать приложение и внедрять.,,
019575fe-4aef-734f-8a3c-363a318edb06,1741441355,Ринат Н.,8 марта 2025,5,"Колонка работает хорошо, вещь прикольная, качество звучания музыки уступает даже простому JBL Flip5 в 20 Вт, для больших помещений не хватает объёма и басов, для кухни думаю самый раз.. Отправили в пакете от Озона, были вмятины и царапины на коробке, брал для подарка - упаковано отправителем так себе.",,
019575e4-dba2-7495-937b-70cf65640c17,1741439689,Петр Е.,8 марта 2025,5,"отличная колонка, в меру умная, звучит гораздо лучше, чем мини",,
01957596-a669-7e6e-88cc-5eb8ae913467,1741434563,Милена П.,8 марта 2025,5,"покупала сверколве подарок на 8марта, она очень довольна, алиса шикарная сама рассказала как её настроить, рекомендую, цена товару соответствует",,
0195755b-adb8-78d2-b6c6-9bdeeff047d1,1741430720,Ирик С.,8 марта 2025,5,всё шикарно. советую на подарок очень хорошо.,,
0195752d-d7b2-7ede-aac4-87248723c2c2,1741427694,Николай К.,8 марта 2025,5,все огонь 🔥,,
019574ea-5a35-7a92-b6ad-970fd32be314,1741423368,Денис Г.,изменен 8 марта 2025,5,"Оригинальный товар. Продавцу спасибо за хорошую цену. Колонка выглядит стильно, звук замечательный. Подключилась быстро. Непонятно, для чего убрали разъём для подключения к телевизору. Нужен модуль, который стоит в 2,5 раза дороже самой колонки. Понижать оценку из-за этого не буду, но такое ограничение функциональности огорчает",,
0195734d-6e76-720e-b7d2-597ed690fb39,1741396210,Надежда Ш.,8 марта 2025,5,проверили работает еще не подключали,,
01957289-519f-7bd0-94ac-226bbfdf7c22,1741383358,Александр Ч.,8 марта 2025,5,коробка помята. сама колонка все супер,,
01957235-aabc-76d6-9733-3488aa717559,1741378060,Ирина Н.,7 марта 2025,5,"все супер,быстро подключили 
звук отличный",,
0195720f-a7cf-77cb-a032-057670684ef2,1741375384,Сергей Ф.,7 марта 2025,5,Колонка супер,,
0195720f-04af-72d1-8c8e-37491a3e0eed,1741379031,Анастасия Ф.,7 марта 2025,5,"Брала в подарок , колонка потрясающая",,
01957201-e3f5-76fe-b36c-4b49f69d7dec,1741374482,Александр Х.,7 марта 2025,5,всё работает отлично,,
019571ac-4f96-7e77-b0e7-bf919b82f459,1741368874,Артур Г.,7 марта 2025,5,"Жена довольна! Лежит играет с ней! Звук хороший. 
Привыкаешь к ней!",,
019570c0-88ec-709e-9ca6-83001f193294,1741353422,Ника Н.,7 марта 2025,5,На подарок,,
019570ae-54f2-7b61-b27d-ad91a85d3dcc,1741352229,Юрий Ш.,7 марта 2025,5,"Колонка отличная, все работает. Пришла быстро, упаковка добротная и целая.",,
01957081-12cc-798a-9bb9-e09b7cddfdda,1741349266,Федор Н.,7 марта 2025,1,"плохо работает, только с 3 раза слышит команду",,
01956cc3-0e6d-7b6c-9856-054426f6a13d,1741286479,Игорь Б.,6 марта 2025,5,"Очень хорошая колонка , пользуюсь постоянно ,работает без нареканий ,сопряжение ловит хорошо ,даже с пылесосом ксиоми",,
01956c6e-03b7-78bb-900d-e03ec45e3eb4,1741280905,Сергей Л.,6 марта 2025,5,Пушка,,
01956c19-d191-75c3-8b0a-deeff334b143,1741275597,Пользователь предпочёл скрыть свои данные,6 марта 2025,5,"Пришла целая, купила с приятной скидкой. Звучание топ, подключила быстро.",,
01956c0c-80d2-717b-ba58-0dd29ca1269b,1741628908,Александр К.,изменен 10 марта 2025,1,"Уже который день не удаётся подключить колонку. Перепробовали всё что можно было. Придётся возвращать со скрипом. Не рекомендую покупать такие вещи на маркетплейсах. Как оказалось, засунули в коробку другую колонку оформленную в аренду по подписке. Самое интересное, что та колонка, которая ранее была в этой коробке ещё не активирована.",,
01956b98-21de-7db8-b198-75296b704a98,1741267064,Антон К.,6 марта 2025,5,Норм,,
01956b85-09f5-751f-8124-5e4fa8f29f57,1741265681,Марина Б.,6 марта 2025,5,колонка супер!!!,,
01956b6e-efbf-7342-a4f9-a14085b077bc,1741264189,Николай С.,6 марта 2025,5,"клёвая колонка, пришла быстро",,
01956b31-fbce-72da-9f5c-4a7f0376054b,1741260194,Олег А.,6 марта 2025,4,нормальный агрегат.но насчёт 30вт не уверен.,,
01956b25-1b31-746c-a7a7-8f0161e84b54,1741259367,Михаил Т.,6 марта 2025,5,отлично все нравится все проверил все работает,,
01956a21-335a-73a9-a1b0-047f81c9a97b,1741243288,A shopaholic Ф.,6 марта 2025,4,"товар пришел к коробке ,коробка была не помята в отличии от товара.Вывод колонку положили уже мятую",,
0195681b-a224-7e70-ba5a-067085a70326,1741208397,Андрей О.,5 марта 2025,5,"Отличная колонка, и по цене норм, стояла бы тысяч 14 не когда бы не купил, поскольку за 14 это слишком много, она этого не стоит",,
019567de-8cbe-7ad9-b20c-b72aafe292bc,1743243005,Сергей Б.,изменен 29 марта 2025,4,"колонка как колонка, звук класс",,
0195678e-4e71-708a-9961-146180b0df6d,1741199136,Игорь Е.,5 марта 2025,5,"Классная подруга появилась у супруги! Очень разговорчивая и музыкальная!) качество звука на хорошем уровне, для дома более чем! Распознает речь на ура.",,
01956783-0e9b-7de5-a9b3-0bc9d6b7e145,1741202486,Светлана В.,5 марта 2025,5,"Спасибо продавцу. Пришла в отличном состоянии,прям как с конвейера☺️открывать не стала. Брала ребенку в подарок 🎁 Всем спасибо 🙏",,
01956757-8713-720d-9889-cc7f74d2f618,1741199478,Пользователь предпочёл скрыть свои данные,5 марта 2025,5,"Все супер. Быстрая настройка, отличный звук, смотрится красиво.",,
01956713-5a5a-7d4c-9e75-80aee607bc61,1741191079,Ольга Б.,5 марта 2025,5,"Отличная покупка! За один день освоили музыку, такси, звонки со станции и на станцию. Дочка слушает сказки, стихи, музыку. Хочу поменять розетки и лампочки))",,
019566d8-a440-702f-958b-bbc48dffd0d3,1741192575,Алексей К.,5 марта 2025,5,Отлично! Работает! Вторая колонка за 12 869 рублей. Подарок дочери. Приехала за 2 дня,,
019566b4-00f1-77c0-b2c6-371ffc9766ca,1741184830,Владимир Ф.,5 марта 2025,5,Супер классно,,
019566aa-7590-78dc-b286-bbbcc79c3a22,1741184203,Александр В.,5 марта 2025,5,сын прыгает до потолка🔥,,
019565c9-78fc-7162-81d1-e8bb1d9a7b45,1741178187,Марк С.,5 марта 2025,4,"К самому товару вопросов нету , вопрос к упаковке, неужели так сложно обмотать стрейч пленкой хотя бы ?Покупалось в подарок и колонка пришла вся помятой с порванной заводской пленкой , к тому же наклейка озон, которую никак не снять",,
019565c2-78a7-7d1a-99e0-985e00293e77,1741168999,Илья К.,5 марта 2025,4,"Пока разбираюсь , смотрим как работает",,
019565a8-0605-740d-8573-0dad07b6f224,1741167266,Евгений М.,5 марта 2025,5,хорошее,,
019564f0-451b-76fd-9756-e26830e09a6d,1741155225,Максим Ч.,5 марта 2025,5,"колонка просто класс, очень много функций, звук очень приятный и громкий, присутствуют басы, разговаривает как настоящий человек, очень классная покупка",,
019564c3-60b2-727e-b0a4-6f4492122b30,1741152282,Данил Д.,5 марта 2025,5,Супер,,
01956349-4f5e-7b46-bfb3-2ad3e87bf0f7,1741160527,Евгений Б.,5 марта 2025,5,"Первая станция, очень понравилась. Будем пробовать настраивать и обустраивать умный дом.",,
019562ca-b655-7887-b11e-261fc5faf8ec,1741119208,Александр Т.,4 марта 2025,5,"оригинальная упаковка. все работает. блок питания не гудит, все хорошо.",,
019562c1-db7d-72bc-80bc-bb578e12c448,1741118690,Светлана И.,4 марта 2025,5,"Как всегда шикарно.
Это наша вторая Алиса, первая маленькая тоже всем устраивала, но этотвобще шик🤩
Дизайн🔥
Настройка моментально🔥
Качество звука 🔥🔥🔥
Спасибо за скидку продавцу🫶🫶🫶
Успела оформить до повышения цены.",,
01956237-07c0-7a23-92a4-f7ff7b6960c7,1741109540,Александр О.,4 марта 2025,5,"колонка хорошая, продавца рекомендую.",,
0195619e-c0af-737f-ae27-9c5949999281,1741099551,Светлана В.,4 марта 2025,5,все работает.,,
01956177-1095-7df1-9c10-3cacde0167c1,1741096951,Дмитрий С.,4 марта 2025,5,"отличная колонка, не глюков, не запинов, реагирует на голос даже из другой комнаты!Звучание хорошее, чистое, басы средние но хватает!",,
01956165-b609-76d5-b0cd-4b743dee773f,1741109231,Владимир У.,4 марта 2025,5,"Отличная Алиса, советую.",,
01956160-221d-7e38-9d56-05af1a5bb5b1,1741108533,Александр,4 марта 2025,5,"Колонка пришла меньше чем за сутки!! Респект!Такая уже есть, взял в подарок . Спасибо продавцу.",,
019560fb-321d-7f3e-86e7-ffa13ea167db,1741088831,Наталья А.,4 марта 2025,5,"Алиса золото. Тупенькая, но золото",,
019560a6-66af-721b-b220-b8293c48566e,1741083274,физалия Н.,4 марта 2025,5,Все устраивает. Все супер,,
019560a1-947c-707e-b2be-20d55b388e9b,1741082958,Алексей Ч.,4 марта 2025,5,хорошо,,
01955fc5-d735-7f21-af20-0d261a967319,1741095918,Пользователь предпочёл скрыть свои данные,4 марта 2025,5,"Колонка оригинал , пришла без в повреждении",,
01955fbc-0668-7a45-960f-70bbeea01b30,1741067913,Алексей Б.,4 марта 2025,5,"купил в подарок, пользуюсь такой же, все супер!",,
01955f10-ed1b-7cdf-9ecd-1f799aa59864,1741056700,Звёздный лорд,4 марта 2025,5,замечательная колонка полностью устраивает,,
01955dc4-837b-72dd-af43-2023d35b7eb8,1741034915,Мила,3 марта 2025,5,"Доставка вовремя:) удачно поймали цену:) звучит суперски, звук глубокий. после mini- эта что-то невероятное🤤настройка не сложная, упаковка заводская- ничего более:)",,
01955d1e-5dab-73d1-b15f-8779c3190da3,1741024097,Юлия К.,3 марта 2025,5,"Она крутая 😍
я как ребенок радуюсь 🤣
Все как на фото, молниеносно настроилась, очень четко и красиво играет, в темноте сняла видео на минимальной громкости, очень комфортно работает, будильник 👍
посвистеть с ней вообще круто 😁
надо ещё разобраться как набирать через колонку контакты, свою музыку в проигрывателе и тд ... 
Спасибо 🤗",,
01955cad-ba5c-7b8f-be78-457dfdfba1bb,1741016775,Игорь З.,3 марта 2025,5,Все отлично.,,
01955c5a-45c4-7030-82a6-4be12800bd82,1741011178,Александр Р.,3 марта 2025,5,"нормас, думал будет громче. урал тт м3 25 вт громче",,
01955b8f-43ad-7eac-8acc-5a5dd498e17e,1740997968,Ксения К.,3 марта 2025,5,"Долго думала, выбирала и сомневалась нужна ли мне эта колонка, но все таки решила заказать - и не прогадала! Колонка отличная, звук хороший, думала звук будет тише, но нет, довольно таки громкая! Подключила быстро, теперь радуюсь каждый день! Удобно, что можно ставить напоминание, таймер, будильник и вообще в ней много всяких плюшек!😍Теперь утро начинается...",,
01955828-2936-7219-94a3-c66b82474c7d,1740940783,Александр Е.,2 марта 2025,5,Супер устройство,,
01955817-d974-7a22-b1af-f4f8bcca6ce1,1740939714,Константин Д.,2 марта 2025,5,Всё круто 👍,,
01955812-4446-7c12-a6d3-76e52c27a90c,1740939353,Елизавета С.,2 марта 2025,5,"Все отлично, рекомендую, в работе уже несколько месяцев",,
019557d9-859f-73cc-b413-afdb2ccafe81,1740935629,Александр К.,2 марта 2025,5,Отличная колонка быстро подключается 👍,,
019557c3-0962-75ef-8ddf-047c0e8a8b4e,1741004028,Дмитрий Владимирович,3 марта 2025,5,"Отличный звук, качественные материалы.",,
01955762-cdbc-799d-81b6-2cd790b1eeb9,1740927850,Пользователь предпочёл скрыть свои данные,2 марта 2025,5,"Купил на подарок,надеюсь понравится😊",,
019555d4-3d97-7b03-a49f-475fec580804,1740901728,Алина С.,2 марта 2025,5,"колонка клёвая,звук чистый басы огонь не очень громкая ,но у нее фишка и не в громкости 
Пока все замечательно, спасибо ❤️",,
01955584-5332-7e16-9b22-ea778cbfbff0,1740896492,Андрей С.,2 марта 2025,5,все хорошо,,
